# Registry of recovered functions (the regression set + coverage source of truth).
# Columns: name <tab> elf_vaddr(hex) <tab> nbytes <tab> obj <tab> sym_substr <tab> status(exact|near)
# (Android target; ELF vaddr = Ghidra addr - 0x10000.)
inPirateLootOrbit_abe0e	abe0e	74	build/obj/recovered/Status/inPirateLootOrbit_abe0e.o	inPirateLootOrbit	exact
hardCoreMode_abe40	abe40	54	build/obj/recovered/Status/hardCoreMode_abe40.o	hardCoreMode	exact
setJumpgateUsed_ac4d0	ac4d0	30	build/obj/recovered/Status/setJumpgateUsed_ac4d0.o	setJumpgateUsed	exact
jumpgateUsed_ac4d6	ac4d6	36	build/obj/recovered/Status/jumpgateUsed_ac4d6.o	jumpgateUsed	exact
getJumpgateUsed_ac4e2	ac4e2	30	build/obj/recovered/Status/getJumpgateUsed_ac4e2.o	getJumpgateUsed	exact
crateCaptured_ac4e8	ac4e8	36	build/obj/recovered/Status/crateCaptured_ac4e8.o	crateCaptured	exact
setCapturedCrates_ac4f4	ac4f4	30	build/obj/recovered/Status/setCapturedCrates_ac4f4.o	setCapturedCrates	exact
getCapturedCrates_ac4fa	ac4fa	30	build/obj/recovered/Status/getCapturedCrates_ac4fa.o	getCapturedCrates	exact
incEquipmentBought_ac500	ac500	36	build/obj/recovered/Status/incEquipmentBought_ac500.o	incEquipmentBought	exact
setBoughtEquipment_ac50c	ac50c	30	build/obj/recovered/Status/setBoughtEquipment_ac50c.o	setBoughtEquipment	exact
getBoughtEquipment_ac512	ac512	30	build/obj/recovered/Status/getBoughtEquipment_ac512.o	getBoughtEquipment	exact
visitStation_ac5b4	ac5b4	36	build/obj/recovered/Status/visitStation_ac5b4.o	visitStation	exact
getPlanetNames_ac5d4	ac5d4	30	build/obj/recovered/Status/getPlanetNames_ac5d4.o	getPlanetNames	exact
getPlanetTextures_ac5da	ac5da	30	build/obj/recovered/Status/getPlanetTextures_ac5da.o	getPlanetTextures	exact
getCredits_ac5e0	ac5e0	30	build/obj/recovered/Status/getCredits_ac5e0.o	getCredits	exact
setRating_ac5e6	ac5e6	30	build/obj/recovered/Status/setRating_ac5e6.o	setRating	exact
setPlayingTime_ac5ec	ac5ec	30	build/obj/recovered/Status/setPlayingTime_ac5ec.o	setPlayingTime	exact
setKills_ac5f2	ac5f2	30	build/obj/recovered/Status/setKills_ac5f2.o	setKills	exact
setMissionCount_ac5f8	ac5f8	30	build/obj/recovered/Status/setMissionCount_ac5f8.o	setMissionCount	exact
setLevel_ac5fe	ac5fe	30	build/obj/recovered/Status/setLevel_ac5fe.o	setLevel	exact
setLastXP_ac604	ac604	30	build/obj/recovered/Status/setLastXP_ac604.o	setLastXP	exact
setGoodsProduced_ac60a	ac60a	30	build/obj/recovered/Status/setGoodsProduced_ac60a.o	setGoodsProduced	exact
getGoodsProduced_ac610	ac610	30	build/obj/recovered/Status/getGoodsProduced_ac610.o	getGoodsProduced	exact
incGoodsProduced_ac616	ac616	36	build/obj/recovered/Status/incGoodsProduced_ac616.o	incGoodsProduced	exact
setCredits_ac622	ac622	30	build/obj/recovered/Status/setCredits_ac622.o	setCredits	exact
getRating_ac68c	ac68c	30	build/obj/recovered/Status/getRating_ac68c.o	getRating	exact
getLastXP_ac692	ac692	30	build/obj/recovered/Status/getLastXP_ac692.o	getLastXP	exact
getKills_ac6bc	ac6bc	30	build/obj/recovered/Status/getKills_ac6bc.o	getKills	exact
incKills_ac6c4	ac6c4	48	build/obj/recovered/Status/incKills_ac6c4.o	incKills	exact
setPirateKills_ac6e0	ac6e0	30	build/obj/recovered/Status/setPirateKills_ac6e0.o	setPirateKills	exact
getPirateKills_ac6e6	ac6e6	30	build/obj/recovered/Status/getPirateKills_ac6e6.o	getPirateKills	exact
incPirateKills_ac6ec	ac6ec	48	build/obj/recovered/Status/incPirateKills_ac6ec.o	incPirateKills	exact
addKills_ac708	ac708	36	build/obj/recovered/Status/addKills_ac708.o	addKills	exact
getMissionCount_ac714	ac714	30	build/obj/recovered/Status/getMissionCount_ac714.o	getMissionCount	exact
getLevel_ac71a	ac71a	30	build/obj/recovered/Status/getLevel_ac71a.o	getLevel	exact
getStanding_ac720	ac720	28	build/obj/recovered/Status/getStanding_ac720.o	getStanding	exact
getBluePrints_ac724	ac724	28	build/obj/recovered/Status/getBluePrints_ac724.o	getBluePrints	exact
getAgents_ac7a6	ac7a6	28	build/obj/recovered/Status/getAgents_ac7a6.o	getAgents	exact
incPlayingTime_ac7aa	ac7aa	40	build/obj/recovered/Status/incPlayingTime_ac7aa.o	incPlayingTime	exact
getWingmen_ac7ba	ac7ba	28	build/obj/recovered/Status/getWingmen_ac7ba.o	getWingmen	exact
stringHasToken_ac9f4	ac9f4	50	build/obj/recovered/Status/stringHasToken_ac9f4.o	stringHasToken	exact
loadAgents_acd0a	acd0a	26	build/obj/recovered/Status/loadAgents_acd0a.o	loadAgents	exact
getCollectedBounties_acd0c	acd0c	38	build/obj/recovered/Status/getCollectedBounties_acd0c.o	getCollectedBounties	exact
incCollectedBounties_acd1a	acd1a	40	build/obj/recovered/Status/incCollectedBounties_acd1a.o	incCollectedBounties	exact
getWanted_ace4e	ace4e	28	build/obj/recovered/Status/getWanted_ace4e.o	getWanted	exact
isStorylineWanted_ace52	ace52	34	build/obj/recovered/Status/isStorylineWanted_ace52.o	isStorylineWanted	exact
updateDamageRate_a2730	a2730	154	build/obj/recovered/Player/updateDamageRate_a2730.o	updateDamageRate	exact
setShootingEnabled_a29c6	a29c6	30	build/obj/recovered/Player/setShootingEnabled_a29c6.o	setShootingEnabled	exact
isAsteroid_a29cc	a29cc	46	build/obj/recovered/Player/isAsteroid_a29cc.o	isAsteroid	exact
isGasCloud_a29e2	a29e2	46	build/obj/recovered/Player/isGasCloud_a29e2.o	isGasCloud	exact
setNeverAttack_a29f8	a29f8	30	build/obj/recovered/Player/setNeverAttack_a29f8.o	setNeverAttack	exact
doesNeverAttack_a29fe	a29fe	30	build/obj/recovered/Player/doesNeverAttack_a29fe.o	doesNeverAttack	exact
isAlwaysFriend_a2a28	a2a28	30	build/obj/recovered/Player/isAlwaysFriend_a2a28.o	isAlwaysFriend	exact
isAlwaysEnemy_a2a2e	a2a2e	30	build/obj/recovered/Player/isAlwaysEnemy_a2a2e.o	isAlwaysEnemy	exact
setEmpData_a2a34	a2a34	58	build/obj/recovered/Player/setEmpData_a2a34.o	setEmpData	exact
setPlayShootSound_a2a56	a2a56	34	build/obj/recovered/Player/setPlayShootSound_a2a56.o	setPlayShootSound	exact
setRadius_a2a60	a2a60	28	build/obj/recovered/Player/setRadius_a2a60.o	setRadius	exact
setKIPlayer_a2a64	a2a64	30	build/obj/recovered/Player/setKIPlayer_a2a64.o	setKIPlayer	exact
getKIPlayer_a2a6a	a2a6a	30	build/obj/recovered/Player/getKIPlayer_a2a6a.o	getKIPlayer	exact
getEnemies_a2cd2	a2cd2	28	build/obj/recovered/Player/getEnemies_a2cd2.o	getEnemies	exact
getEnemy_a2cd6	a2cd6	34	build/obj/recovered/Player/getEnemy_a2cd6.o	getEnemy	exact
getRadius_a2ce0	a2ce0	28	build/obj/recovered/Player/getRadius_a2ce0.o	getRadius	exact
setHitpoints_a2ce4	a2ce4	42	build/obj/recovered/Player/setHitpoints_a2ce4.o	setHitpoints	exact
setArmorHP_a2d1c	a2d1c	42	build/obj/recovered/Player/setArmorHP_a2d1c.o	setArmorHP	exact
setMaxHitpoints_a2d6c	a2d6c	34	build/obj/recovered/Player/setMaxHitpoints_a2d6c.o	setMaxHitpoints	exact
setMaxShieldHP_a2d76	a2d76	44	build/obj/recovered/Player/setMaxShieldHP_a2d76.o	setMaxShieldHP	exact
getEmpPoints_a2d92	a2d92	28	build/obj/recovered/Player/getEmpPoints_a2d92.o	getEmpPoints	exact
getMaxEmpPoints_a2d96	a2d96	30	build/obj/recovered/Player/getMaxEmpPoints_a2d96.o	getMaxEmpPoints	exact
getMaxShieldHP_a2d9c	a2d9c	30	build/obj/recovered/Player/getMaxShieldHP_a2d9c.o	getMaxShieldHP	exact
getShieldHP_a2da2	a2da2	38	build/obj/recovered/Player/getShieldHP_a2da2.o	getShieldHP	exact
getCombinedHP_a2db0	a2db0	62	build/obj/recovered/Player/getCombinedHP_a2db0.o	getCombinedHP	exact
getArmorHP_a2dd6	a2dd6	30	build/obj/recovered/Player/getArmorHP_a2dd6.o	getArmorHP	exact
getMaxArmorHP_a2ddc	a2ddc	30	build/obj/recovered/Player/getMaxArmorHP_a2ddc.o	getMaxArmorHP	exact
getGammaHP_a2de2	a2de2	38	build/obj/recovered/Player/getGammaHP_a2de2.o	getGammaHP	exact
regenerateShield_a2df0	a2df0	66	build/obj/recovered/Player/regenerateShield_a2df0.o	regenerateShield	exact
regenerateShield_a2e1a	a2e1a	66	build/obj/recovered/Player/regenerateShield_a2e1a.o	regenerateShield	exact
regenerateArmor_a2e44	a2e44	44	build/obj/recovered/Player/regenerateArmor_a2e44.o	regenerateArmor	exact
getHitpoints_a2e6c	a2e6c	28	build/obj/recovered/Player/getHitpoints_a2e6c.o	getHitpoints	exact
getMaxHitpoints_a2e70	a2e70	30	build/obj/recovered/Player/getMaxHitpoints_a2e70.o	getMaxHitpoints	exact
getDamageRate_a2e76	a2e76	30	build/obj/recovered/Player/getDamageRate_a2e76.o	getDamageRate	exact
getEmpDamageRate_a2e7c	a2e7c	30	build/obj/recovered/Player/getEmpDamageRate_a2e7c.o	getEmpDamageRate	exact
getShieldDamageRate_a2e82	a2e82	30	build/obj/recovered/Player/getShieldDamageRate_a2e82.o	getShieldDamageRate	exact
getArmorDamageRate_a2e88	a2e88	30	build/obj/recovered/Player/getArmorDamageRate_a2e88.o	getArmorDamageRate	exact
setVulnerable_a2e8e	a2e8e	30	build/obj/recovered/Player/setVulnerable_a2e8e.o	setVulnerable	exact
setBombForce_a2e9a	a2e9a	30	build/obj/recovered/Player/setBombForce_a2e9a.o	setBombForce	exact
setEmpForce_a2ea0	a2ea0	30	build/obj/recovered/Player/setEmpForce_a2ea0.o	setEmpForce	exact
getBombForce_a2ea6	a2ea6	30	build/obj/recovered/Player/getBombForce_a2ea6.o	getBombForce	exact
getEmpForce_a2eac	a2eac	30	build/obj/recovered/Player/getEmpForce_a2eac.o	getEmpForce	exact
getHitVector_a2eb2	a2eb2	40	build/obj/recovered/Player/getHitVector_a2eb2.o	getHitVector	exact
getGunRegenRate_a2ec2	a2ec2	28	build/obj/recovered/Player/getGunRegenRate_a2ec2.o	getGunRegenRate	exact
damageHull_a2ec6	a2ec6	86	build/obj/recovered/Player/damageHull_a2ec6.o	damageHull	exact
damageShip_a2f04	a2f04	36	build/obj/recovered/Player/damageShip_a2f04.o	damageShip	exact
damageShield_a2f10	a2f10	106	build/obj/recovered/Player/damageShield_a2f10.o	damageShield	exact
resetDamageDoneByPlayer_a2f96	a2f96	38	build/obj/recovered/Player/resetDamageDoneByPlayer_a2f96.o	resetDamageDoneByPlayer	exact
turnedEnemy_a369e	a369e	30	build/obj/recovered/Player/turnedEnemy_a369e.o	turnedEnemy	exact
gunAvailable_a36ac	a36ac	58	build/obj/recovered/Player/gunAvailable_a36ac.o	gunAvailable	exact
isDead_a36ce	a36ce	36	build/obj/recovered/Player/isDead_a36ce.o	isDead	exact
isDamaged_a36da	a36da	30	build/obj/recovered/Player/isDamaged_a36da.o	isDamaged	exact
setActive_a36e0	a36e0	30	build/obj/recovered/Player/setActive_a36e0.o	setActive	exact
isActive_a36e6	a36e6	30	build/obj/recovered/Player/isActive_a36e6.o	isActive	exact
removeAllGuns_a3986	a3986	56	build/obj/recovered/Player/removeAllGuns_a3986.o	removeAllGuns	exact
getGunSlots_a39a6	a39a6	28	build/obj/recovered/Player/getGunSlots_a39a6.o	getGunSlots	exact
GetEngineEvent_a4108	a4108	30	build/obj/recovered/Player/GetEngineEvent_a4108.o	GetEngineEvent	exact
replaceGuns_a4360	a4360	26	build/obj/recovered/Player/replaceGuns_a4360.o	replaceGuns	exact
operator___8052c	8052c	250	build/obj/recovered/AEMath/operator___8052c.o	operator!=	exact
Inverse_81328	81328	96	build/obj/recovered/Quaternion/Inverse_81328.o	Inverse	exact
Close_70610	70610	88	build/obj/recovered/AEFile/Close_70610.o	Close	exact
OpenRead_70aec	70aec	82	build/obj/recovered/AEFile/OpenRead_70aec.o	OpenRead	exact
OpenWrite_70b40	70b40	82	build/obj/recovered/AEFile/OpenWrite_70b40.o	OpenWrite	exact
OpenAppend_70b94	70b94	82	build/obj/recovered/AEFile/OpenAppend_70b94.o	OpenAppend	exact
Read_70c44	70c44	186	build/obj/recovered/AEFile/Read_70c44.o	Read	exact
ReadSwitched_70d06	70d06	52	build/obj/recovered/AEFile/ReadSwitched_70d06.o	ReadSwitched	exact
ReadSwitched_70d22	70d22	52	build/obj/recovered/AEFile/ReadSwitched_70d22.o	ReadSwitched	exact
ReadSwitched_70d40	70d40	134	build/obj/recovered/AEFile/ReadSwitched_70d40.o	ReadSwitched	exact
GetFileSize_71074	71074	66	build/obj/recovered/AEFile/GetFileSize_71074.o	GetFileSize	exact
getNumberOfMissions_a9a48	a9a48	70	build/obj/recovered/Status/getNumberOfMissions_a9a48.o	getNumberOfMissions	exact
getNumDockingTargets_c66f8	c66f8	70	build/obj/recovered/Level/getNumDockingTargets_c66f8.o	getNumDockingTargets	exact
killWanted_c64f0	c64f0	46	build/obj/recovered/Level/killWanted_c64f0.o	killWanted	exact
hasJumpDrive_174ba6	174ba6	62	build/obj/recovered/Ship/hasJumpDrive_174ba6.o	hasJumpDrive	exact
removeCargo_174ef4	174ef4	32	build/obj/recovered/Ship/removeCargo_174ef4.o	removeCargo	exact
getAttribute_e01b4	e01b4	70	build/obj/recovered/Item/getAttribute_e01b4.o	getAttribute	exact
pitchAllPrimaryGuns_a433a	a433a	62	build/obj/recovered/Player/pitchAllPrimaryGuns_a433a.o	pitchAllPrimaryGuns	exact
checkObjective_c6250	c6250	36	build/obj/recovered/Level/checkObjective_c6250.o	checkObjective	exact
checkGameOver_c627e	c627e	38	build/obj/recovered/Level/checkGameOver_c627e.o	checkGameOver	exact
enableMovingStars_c6528	c6528	44	build/obj/recovered/Level/enableMovingStars_c6528.o	enableMovingStars	exact
makeShip_175430	175430	42	build/obj/recovered/Ship/makeShip_175430.o	makeShip	exact
InvSqrt_86aac	86aac	68	build/obj/recovered/AEMath/InvSqrt_86aac.o	InvSqrt	exact
switchSkyboxForIntro_c663c	c663c	100	build/obj/recovered/Level/switchSkyboxForIntro_c663c.o	switchSkyboxForIntro	exact
changeCredits_abbb8	abbb8	54	build/obj/recovered/Status/changeCredits_abbb8.o	changeCredits	exact
isInList_e026e	e026e	74	build/obj/recovered/Item/isInList_e026e.o	isInList	exact
shoot_a3f30	a3f30	134	build/obj/recovered/Player/shoot_a3f30.o	shoot	exact
Release_70254	70254	158	build/obj/recovered/AEFile/Release_70254.o	Release	exact
setMaxEmpPoints_a2d64	a2d64	32	build/obj/recovered/Player/setMaxEmpPoints_a2d64.o	setMaxEmpPoints	exact
turnEnemy_a36a4	a36a4	32	build/obj/recovered/Player/turnEnemy_a36a4.o	turnEnemy	exact
_Status_a8d96	a8d96	154	build/obj/recovered/Status/_Status_a8d96.o	~Status	exact
getWantedInCurrentOrbit_abe64	abe64	154	build/obj/recovered/Status/getWantedInCurrentOrbit_abe64.o	getWantedInCurrentOrbit	exact
missionFailed_abee6	abee6	104	build/obj/recovered/Status/missionFailed_abee6.o	missionFailed	exact
wantedBoardAccessible_ace5c	ace5c	146	build/obj/recovered/Status/wantedBoardAccessible_ace5c.o	wantedBoardAccessible	exact
_Level_adbd0	adbd0	672	build/obj/recovered/Level/_Level_adbd0.o	~Level	exact
collide_c455a	c455a	44	build/obj/recovered/Level/collide_c455a.o	collide	exact
isInAsteroidCenterRange_c456e	c456e	38	build/obj/recovered/Level/isInAsteroidCenterRange_c456e.o	isInAsteroidCenterRange	exact
collideStream_c457c	c457c	48	build/obj/recovered/Level/collideStream_c457c.o	collideStream	exact
render_c4b10	c4b10	426	build/obj/recovered/Level/render_c4b10.o	render	exact
renderPause_c4ca8	c4ca8	238	build/obj/recovered/Level/renderPause_c4ca8.o	renderPause	exact
updateAsteroidCluster_c5f54	c5f54	26	build/obj/recovered/Level/updateAsteroidCluster_c5f54.o	updateAsteroidCluster	exact
pirateStationAction_c62b0	c62b0	130	build/obj/recovered/Level/pirateStationAction_c62b0.o	pirateStationAction	exact
getDockingTarget_c6726	c6726	78	build/obj/recovered/Level/getDockingTarget_c6726.o	getDockingTarget	exact
Ship_17457c	17457c	146	build/obj/recovered/Ship/Ship_17457c.o	Ship	exact
_Ship_1749a4	1749a4	114	build/obj/recovered/Ship/_Ship_1749a4.o	~Ship	exact
getHandlingForShop_174a1c	174a1c	90	build/obj/recovered/Ship/getHandlingForShop_174a1c.o	getHandlingForShop	exact
getHandling_174a68	174a68	90	build/obj/recovered/Ship/getHandling_174a68.o	getHandling	exact
getCombinedHP_174ab8	174ab8	90	build/obj/recovered/Ship/getCombinedHP_174ab8.o	getCombinedHP	exact
getMaxHP_174afe	174afe	82	build/obj/recovered/Ship/getMaxHP_174afe.o	getMaxHP	exact
hasVolatileGoods_174d90	174d90	60	build/obj/recovered/Ship/hasVolatileGoods_174d90.o	hasVolatileGoods	exact
removeCargo_174e38	174e38	68	build/obj/recovered/Ship/removeCargo_174e38.o	removeCargo	exact
removeAllCargo_174eda	174eda	48	build/obj/recovered/Ship/removeAllCargo_174eda.o	removeAllCargo	exact
addCargo_174fe8	174fe8	50	build/obj/recovered/Ship/addCargo_174fe8.o	addCargo	exact
replaceEquipment_175000	175000	76	build/obj/recovered/Ship/replaceEquipment_175000.o	replaceEquipment	exact
setEquipment_175072	175072	66	build/obj/recovered/Ship/setEquipment_175072.o	setEquipment	exact
addEquipment_1751ae	1751ae	110	build/obj/recovered/Ship/addEquipment_1751ae.o	addEquipment	exact
setEquipment_175204	175204	132	build/obj/recovered/Ship/setEquipment_175204.o	setEquipment	exact
getEquipmentValue_1752a4	1752a4	72	build/obj/recovered/Ship/getEquipmentValue_1752a4.o	getEquipmentValue	exact
freeAllSlots_1752d8	1752d8	58	build/obj/recovered/Ship/freeAllSlots_1752d8.o	freeAllSlots	exact
freeSlot_1752fa	1752fa	98	build/obj/recovered/Ship/freeSlot_1752fa.o	freeSlot	exact
freeSlot_175344	175344	92	build/obj/recovered/Ship/freeSlot_175344.o	freeSlot	exact
getUsedSlots_1753aa	1753aa	78	build/obj/recovered/Ship/getUsedSlots_1753aa.o	getUsedSlots	exact
priceDecline_1754c8	1754c8	66	build/obj/recovered/Ship/priceDecline_1754c8.o	priceDecline	exact
